GeographyCode,KS101EW0008,KS101EW0001,KS102EW0036,KS102EW0037,KS102EW0038,KS201EW0020,KS201EW0021,KS201EW0022,KS201EW0023,KS201EW0024,KS201EW0025,KS201EW0026,KS201EW0027,KS201EW0028,KS201EW0029,KS201EW0030,KS201EW0031,KS201EW0032,KS201EW0033,KS201EW0034,KS201EW0035,KS201EW0036,KS201EW0037,KS401EW0020,KS401EW0021,KS401EW0022,KS401EW0023,KS401EW0024,KS401EW0025,KS401EW0026,KS402EW0010,KS402EW0011,KS402EW0012,KS402EW0013,KS402EW0014,KS402EW0015,KS402EW0016,KS402EW0017,KS501EW0014,KS501EW0015,KS501EW0016,KS501EW0017,KS501EW0018,KS501EW0019,KS501EW0020,KS608EW0011,KS608EW0012,KS608EW0013,KS608EW0014,KS608EW0015,KS608EW0016,KS608EW0017,KS608EW0018,KS608EW0019
E01000870,133.6,1693,15.88895452,73.95156526,10.15948021,55.40460721,4.666272888,0.177200236,14.58948612,1.949202599,1.299468399,0.76786769,1.831069108,1.41760189,0.413467218,3.012404017,1.358535145,1.358535145,6.261075015,2.185469581,1.831069108,0.531600709,0.945067927,0.759493671,8.734177215,6.329113924,17.46835443,64.81012658,1.898734177,0,12.40310078,20.54263566,1.033591731,41.21447028,4.005167959,18.60465116,1.033591731,1.162790698,15.8005618,8.848314607,9.550561798,1.54494382,9.971910112,49.01685393,5.266853933,11.6838488,29.5532646,26.23138603,8.591065292,4.925544101,5.956471936,5.612829324,2.06185567,5.38373425
E01000924,166.5,1637,12.27855834,78.06963957,9.651802077,57.23885156,3.237629811,0.12217471,18.14294441,1.099572389,0.671960904,1.466096518,2.443494197,1.099572389,0.183262065,4.092852779,1.099572389,1.771533293,3.48197923,1.160659743,0.671960904,0.488698839,1.527183873,1.344743276,3.178484108,12.34718826,21.27139364,61.12469438,0.488997555,0.244498778,19.87421384,20.50314465,0.125786164,16.72955975,8.050314465,31.32075472,1.509433962,1.886792453,8.495821727,6.754874652,8.077994429,0.766016713,6.824512535,62.95264624,6.128133705,9.70677452,38.42264914,25.07583418,8.39231547,3.235591507,4.550050556,4.651162791,1.921132457,4.044489383
E01000925,188.8,1563,24.95201536,63.46769035,11.58029431,37.61996161,4.158669226,0.319897633,13.243762,1.343570058,1.151631478,0.447856686,1.791426743,1.023672425,0.511836212,11.3243762,0.895713372,4.990403071,13.88355726,2.303262956,2.815099168,0.447856686,1.727447217,0.313479624,3.134796238,6.896551724,73.04075235,15.67398119,0.940438871,0,8.108108108,11.60572337,0.158982512,58.6645469,4.292527822,14.30842607,1.748807631,1.112877583,25.40494459,10.4859335,10.571185,1.278772379,9.889173061,34.27109974,8.098891731,8.233276158,22.64150943,18.0102916,9.777015437,7.718696398,8.576329331,8.061749571,4.802744425,12.17838765
E01000926,193.8,1791,14.18202122,79.62032384,6.197654942,45.11446119,2.847571189,0,11.33445003,1.060859855,1.005025126,0.949190396,1.451702959,6.141820212,0.781686209,5.695142379,0.558347292,7.202680067,4.857621441,1.060859855,1.675041876,6.365159129,1.898380793,0.704225352,17.04225352,7.464788732,38.87323944,31.26760563,4.647887324,0,10.6017192,15.47277937,0.286532951,29.65616046,3.438395415,37.24928367,1.719197708,1.575931232,10.80026025,5.465191932,7.026675342,0.975927131,9.824333116,60.96291477,4.944697463,9.610154125,35.35811423,25.29465095,7.615593835,3.082502267,8.884859474,3.354487761,1.903898459,4.895738894
E01000969,121.8,2032,11.86023622,80.26574803,7.874015748,45.66929134,2.017716535,0,26.77165354,0.590551181,0.984251969,2.362204724,1.673228346,6.003937008,0.787401575,0.442913386,2.066929134,4.429133858,0.787401575,0.590551181,1.476377953,1.771653543,1.57480315,2.82542886,7.870837538,1.41271443,47.72956609,33.50151362,6.559031282,0.100908174,19.70649895,21.278826,0.209643606,3.983228512,1.048218029,49.68553459,2.201257862,1.886792453,4.075935232,3.46175321,4.355108878,0.781686209,6.420993858,71.35678392,9.547738693,14.90138787,39.07962016,24.25127831,7.596785975,3.871439007,3.506208912,3.067932798,0.511322133,3.214024836
E01000970,209.3,1444,5.67867036,87.3268698,6.994459833,54.08587258,2.908587258,0,24.3767313,0.831024931,1.038781163,0.831024931,1.662049861,3.254847645,0.55401662,0.069252078,1.800554017,2.56232687,1.662049861,1.315789474,0.138504155,1.177285319,1.731301939,0.348027842,1.62412993,5.916473318,30.62645012,59.97679814,1.50812065,0,14.92178099,23.10469314,0.36101083,2.527075812,4.813477738,52.46690734,0.962695548,0.842358604,4.405286344,3.377386197,5.653450808,0.80763583,5.947136564,72.24669604,7.562408223,15.11839709,36.15664845,26.2295082,7.832422587,2.641165756,3.369763206,4.735883424,0.364298725,3.551912568
E01000971,184.1,1478,16.30581867,73.81596753,9.878213803,56.49526387,3.179972936,0,21.24492558,1.01488498,0.811907984,1.285520974,1.826792963,1.894451962,0.676589986,2.774018945,1.623815968,2.909336942,1.353179973,0.135317997,0.405953992,0.811907984,1.556156969,0.449101796,3.892215569,36.9760479,9.880239521,47.75449102,1.047904192,0,25.57781202,25.1155624,0.154083205,7.241910632,3.697996918,36.51771957,0.92449923,0.770416025,8.00323363,4.850444624,5.739692805,1.050929669,6.70978173,64.5109135,9.135004042,13.95348837,39.53488372,23.25581395,5.758582503,2.879291251,3.875968992,5.647840532,1.218161683,3.875968992
E01000972,143.5,2009,16.57541065,74.11647586,9.30811349,33.34992534,4.081632653,0.149328024,19.3628671,1.841712295,1.194624191,1.692384271,1.592832255,2.339472374,0.696864111,2.787456446,2.43902439,7.516177203,8.959681434,4.529616725,2.837232454,1.841712295,2.787456446,1.027749229,2.055498458,7.502569373,67.42034943,19.01336074,2.980472765,0,9.272918862,6.322444679,0.948366702,21.39093783,24.76290832,35.08956797,0.52687039,1.685985248,14.97613365,7.756563246,8.114558473,1.193317422,9.665871122,48.32935561,9.964200477,13.0964467,29.23857868,19.89847716,11.26903553,4.568527919,7.30964467,5.482233503,3.350253807,5.78680203
E01000973,80,1885,12.25464191,81.06100795,6.684350132,40.79575597,4.403183024,0.053050398,17.98408488,1.591511936,0.848806366,1.697612732,2.122015915,3.978779841,1.75066313,4.880636605,2.281167109,3.607427056,8.01061008,1.856763926,0.689655172,1.167108753,2.281167109,1.481481481,2.962962963,8.571428571,31.32275132,51.11111111,4.55026455,0,9.284116331,14.09395973,0.447427293,15.10067114,13.08724832,45.63758389,1.006711409,1.342281879,10.94316808,6.831922612,7.738814994,0.906892382,9.371221282,56.77146312,7.436517533,10.87902524,36.03133159,22.7154047,8.18102698,4.09051349,4.786771105,6.701479547,1.566579634,5.047867711
E01000842,137.3,1444,12.95013851,73.13019391,13.91966759,46.39889197,3.11634349,0,31.44044321,0.484764543,1.177285319,1.731301939,1.177285319,2.770083102,0.346260388,0,2.631578947,3.462603878,1.246537396,0.969529086,0.138504155,0.138504155,2.770083102,2.204928664,4.409857328,0.907911803,25.94033722,66.27756161,0.259403372,0,31.49171271,18.09392265,0.414364641,2.762430939,8.701657459,35.77348066,0.828729282,1.933701657,4.136833731,3.659506762,6.76213206,0.556881464,5.887032617,69.76929196,9.2283214,20.02355713,36.04240283,26.50176678,6.595995289,2.002355713,3.415783274,2.591283863,0.471142521,2.355712603
E01000844,155.6,1772,16.30925508,74.04063205,9.650112867,37.81038375,1.693002257,0,36.00451467,0.733634312,0.338600451,2.37020316,2.200902935,5.191873589,0.79006772,0.282167043,5.079006772,2.821670429,0.282167043,1.072234763,0.79006772,0.564334086,1.9751693,0.547045952,2.84463895,2.735229759,25.71115974,67.83369803,0.328227571,0,22.06896552,19.42528736,0.114942529,1.954022989,5.747126437,47.70114943,1.379310345,1.609195402,4.585300067,3.236682401,4.989885367,0.539447067,6.271072151,70.93728928,9.440323668,21.7630854,39.39393939,23.96694215,4.866850321,1.836547291,3.489439853,2.295684114,0.550964187,1.836547291
E01000848,157.2,1588,14.10579345,73.67758186,12.21662469,47.35516373,1.637279597,0,29.78589421,0.314861461,0.314861461,2.707808564,1.322418136,2.959697733,0.692695214,0.251889169,2.455919395,3.778337531,0.881612091,0.692695214,0.125944584,2.078085642,2.644836272,1.400233372,4.317386231,6.651108518,28.93815636,57.64294049,1.050175029,0,29.31677019,20.2484472,0.372670807,6.459627329,2.608695652,37.39130435,1.366459627,2.236024845,7.404692082,3.079178886,5.131964809,0.659824047,6.451612903,67.44868035,9.824046921,21.92460317,31.94444444,26.09126984,6.845238095,3.373015873,3.174603175,2.678571429,0.992063492,2.976190476
E01000849,201.9,1569,12.55576801,74.63352453,12.81070746,44.99681326,2.230720204,0,28.80815806,0.382409178,0.63734863,2.039515615,2.549394519,4.397705545,0.573613767,1.147227533,2.294455067,4.07903123,1.274697259,0.892288082,0.63734863,1.019757808,2.039515615,0.440044004,1.320132013,7.370737074,57.75577558,32.01320132,1.100110011,0,25.17401392,18.21345708,0.232018561,2.900232019,4.408352668,45.70765661,1.50812065,1.856148492,5.539358601,3.717201166,5.976676385,1.020408163,7.21574344,68.73177843,7.798833819,16.39511202,38.2892057,22.91242363,8.655804481,3.156822811,4.175152749,2.749490835,0.712830957,2.953156823
E01000900,181.2,1801,17.82343143,71.01610216,11.16046641,54.69183787,4.386451971,0.111049417,12.99278179,1.998889506,0.388672959,1.221543587,1.277068295,0.444197668,0.388672959,4.608550805,0.999444753,2.22098834,5.496946141,2.443087174,3.053858967,1.221543587,2.054414214,0.779220779,2.597402597,27.14285714,30.77922078,38.31168831,0.38961039,0,13.47424042,17.43725231,0.792602378,37.91281374,5.019815059,22.72126816,1.321003963,1.321003963,19.05405405,10.60810811,7.027027027,1.418918919,12.63513514,42.36486486,6.891891892,12.20338983,25.42372881,21.5819209,10.16949153,6.553672316,7.796610169,6.440677966,2.259887006,7.570621469
E01000902,172.5,1451,24.05237767,65.95451413,9.993108202,39.35217092,2.687801516,0.137835975,10.95796003,2.067539628,1.516195727,1.72294969,2.618883529,1.033769814,0.758097864,11.23363198,1.102687802,3.44589938,9.303928325,2.067539628,3.652653343,3.101309442,3.239145417,0.330033003,1.320132013,3.630363036,75.57755776,17.49174917,1.650165017,0,7.796610169,10.16949153,1.186440678,54.74576271,7.457627119,16.27118644,1.016949153,1.355932203,21.86932849,10.9800363,11.0707804,1.179673321,8.34845735,35.75317604,10.79854809,11.63636364,22.36363636,17.81818182,10.18181818,4.909090909,8.545454545,10.72727273,3.818181818,10
E01000904,182,2120,17.97169812,71.79245283,10.23584906,48.96226415,3.113207547,0.471698113,13.72641509,1.603773585,1.367924528,1.745283019,2.169811321,1.037735849,0.377358491,5.047169811,1.886792453,4.245283019,6.839622642,1.367924528,2.924528302,0.896226415,2.216981132,0.636267232,2.120890774,14.10392365,72.11028632,7.953340403,3.075291622,0,9.694989107,13.18082789,0.871459695,46.07843137,5.991285403,22.87581699,1.089324619,0.217864924,18.11385854,10.12075906,10.00575043,1.265094882,9.603220242,40.8280621,10.06325474,11.71259843,27.46062992,18.99606299,8.956692913,5.807086614,7.480314961,7.18503937,2.657480315,9.744094488
E01000905,237.7,2044,25.04892368,62.32876712,12.6223092,34.5890411,4.794520548,0.048923679,12.67123288,2.1037182,0.53816047,0.733855186,1.369863014,0.929549902,0.53816047,14.7260274,1.223091977,2.984344423,12.47553816,3.473581213,2.984344423,1.663405088,2.152641879,0.606060606,0.848484848,1.696969697,88.48484848,6.909090909,1.454545455,0,1.600985222,7.142857143,0.123152709,74.75369458,2.463054187,12.43842365,0.985221675,0.492610837,29.17754569,11.81462141,9.334203655,1.566579634,11.03133159,27.08877285,9.98694517,8.513708514,18.61471861,13.41991342,10.96681097,8.658008658,9.235209235,11.11111111,6.349206349,13.13131313
E01000906,111.3,1532,9.921671018,75.84856396,14.22976501,54.24281984,3.133159269,0,20.10443864,0.848563969,1.109660574,2.088772846,1.37075718,1.762402089,0.261096606,1.82767624,1.631853786,3.785900783,1.762402089,1.109660574,1.436031332,1.631853786,1.892950392,1.315789474,6.339712919,1.913875598,71.88995215,17.46411483,1.076555024,0,28.8071066,20.93908629,0,12.18274112,0.634517766,33.24873096,2.411167513,1.776649746,7.173913043,4.130434783,6.449275362,0.579710145,7.68115942,67.24637681,6.739130435,15.76719577,35.87301587,26.45502646,7.513227513,3.492063492,3.80952381,2.645502646,0.952380952,3.492063492
E01000875,141.4,1654,12.15235792,79.2019347,8.645707376,39.9637243,3.567110036,0.120918984,23.8814994,1.995163241,0.785973398,1.451027811,2.116082225,3.869407497,1.209189843,1.934703748,1.69286578,4.655380895,3.264812576,3.38573156,1.934703748,2.357920193,1.813784764,2.288329519,3.432494279,1.601830664,37.64302059,54.57665904,0.457665904,0,12.6340882,17.28247914,0.834326579,5.482717521,10.36948749,50.89392133,1.311084625,1.191895113,9.359944942,5.505849966,7.157604955,1.169993118,10.04817619,56.09084652,10.66758431,9.877800407,30.95723014,23.62525458,8.859470468,5.295315682,5.906313646,6.00814664,1.527494908,7.942973523
E01000876,149.7,1748,18.36384439,72.08237986,9.553775744,35.75514874,6.864988558,0.28604119,15.44622426,2.517162471,1.487414188,1.659038902,1.601830664,2.402745995,0.800915332,4.462242563,1.43020595,3.718535469,10.58352403,1.830663616,3.260869565,2.917620137,2.974828375,0.988875155,4.820766378,19.28306551,41.4091471,32.26205192,1.112484549,0.123609394,8,18,0.875,33.875,8.875,28.125,1,1.25,17.09880869,7.498248073,9.039943938,0.911002102,9.110021023,44.35879467,11.9831815,13.46841478,29.91656734,17.04410012,9.415971395,5.005959476,6.078665077,6.555423123,2.622169249,9.89272944
E01000931,129.8,1910,16.80628272,73.35078534,9.842931938,33.5078534,5.759162304,0.052356021,19.63350785,1.780104712,0.732984293,1.151832461,2.356020942,1.989528796,0.57591623,3.821989529,0.890052356,4.397905759,8.481675393,2.879581152,4.031413613,3.979057592,3.979057592,0.895856663,1.679731243,5.375139978,64.38969765,22.06047032,5.599104143,0,5.38373425,13.63115693,0.343642612,32.64604811,9.851088202,36.08247423,0.916380298,1.145475372,20.51604783,9.628697294,10.57268722,1.006922593,8.432976715,37.44493392,12.39773442,9.587513935,25.64102564,17.72575251,8.361204013,6.577480491,7.915273133,8.249721293,4.013377926,11.92865106
E01000932,278.1,1838,9.140369967,82.75299238,8.10663765,42.92709467,5.98476605,0.054406964,20.78346028,1.088139282,0.489662677,1.088139282,2.285092492,3.754080522,0.489662677,2.013057671,2.013057671,4.298150163,5.331882481,2.1218716,0.870511425,2.013057671,2.39390642,0.721649485,1.237113402,7.422680412,29.79381443,60.30927835,0.515463918,0,14.88912355,18.90179514,0.316789863,20.27455121,7.286166843,36.00844773,1.689545935,0.633579725,9.94011976,5.928143713,6.467065868,1.077844311,6.107784431,60.95808383,9.520958084,11.03843009,39.98364677,23.87571545,7.440719542,3.025347506,3.515944399,4.333605887,1.553556827,5.233033524
E01000974,148.7,1707,12.65377856,78.4417106,8.904510839,39.42589338,6.795547745,0.058582308,14.76274165,1.464557704,1.991798477,1.640304628,1.698886936,2.343292326,0.175746924,4.393673111,2.401874634,2.51903925,7.55711775,2.636203866,4.979496192,2.51903925,2.636203866,0.600961538,1.442307692,9.014423077,22.59615385,65.50480769,0.841346154,0,9.013398295,16.32155907,0.609013398,16.68696711,19.12302071,36.5408039,0.730816078,0.974421437,15.42588867,8.182427901,10.19450034,1.676727029,8.316566063,45.80818243,10.39570758,11.38297872,29.68085106,21.17021277,9.468085106,6.382978723,5,5.531914894,3.085106383,8.29787234
E01000843,201.4,1678,18.35518475,70.73897497,10.90584029,46.96066746,1.78784267,0,22.46722288,0.953516091,0.893921335,2.085816448,2.145411204,2.74135876,0.297973778,4.171632896,1.668653159,3.933253874,5.244338498,0.953516091,0.774731824,0.536352801,2.383790226,0.555555556,3.555555556,4.777777778,50.33333333,38.22222222,2,0.555555556,24.3498818,13.94799054,0.11820331,19.5035461,2.718676123,36.643026,1.418439716,1.300236407,8.321167883,5.547445255,7.153284672,0.218978102,6.934306569,63.21167883,8.613138686,15.40154015,37.07370737,25.52255226,6.270627063,2.530253025,4.400440044,3.300330033,1.210121012,4.290429043
E01000845,124.1,1464,14.20765027,73.97540984,11.81693989,50.81967213,2.459016393,0,24.79508197,0.887978142,0.683060109,2.117486339,1.229508197,1.844262295,0.546448087,2.322404372,2.868852459,3.415300546,3.68852459,0.273224044,0.409836066,0.409836066,1.229508197,1.428571429,2.857142857,10.25974026,40.25974026,40.12987013,5.064935065,0,26.12859097,21.47742818,0,9.302325581,3.41997264,36.93570451,1.23119015,1.504787962,6.847133758,6.449044586,5.732484076,0.557324841,7.882165605,63.93312102,8.598726115,19.83471074,34.35655254,25.26564345,6.375442739,2.715466352,3.659976387,3.778040142,1.298701299,2.715466352
E01000846,181.5,1501,24.98334444,60.89273817,14.12391739,38.97401732,2.131912059,0,17.58827448,1.532311792,0.799467022,1.332445037,1.932045303,1.532311792,1.065956029,5.796135909,2.065289807,3.597601599,11.79213857,0.866089274,4.863424384,1.132578281,2.998001332,0.936037441,4.212168487,18.87675507,65.67862715,9.672386895,0.624024961,0,15.42207792,10.22727273,0.487012987,53.73376623,4.545454545,13.63636364,0.487012987,1.461038961,18.29484902,6.571936057,10.92362345,1.420959147,9.680284192,42.36234458,10.74600355,14.604811,23.71134021,21.64948454,10.13745704,3.951890034,6.872852234,7.04467354,4.982817869,7.04467354
E01000847,171.2,1686,25.38552788,63.40450772,11.20996441,36.95136418,2.431791222,0.237247924,19.63226572,0.948991696,1.245551601,1.838671412,1.601423488,4.685646501,1.482799526,6.049822064,2.491103203,5.160142349,6.465005931,1.364175563,3.262158956,1.957295374,2.194543298,1.114206128,5.849582173,16.71309192,61.28133705,14.3454039,0.557103064,0.139275766,17.72525849,14.62333826,0.295420975,37.07533235,3.692762186,23.19054653,2.363367799,1.033973412,13.75198728,8.744038156,9.459459459,0.874403816,9.538950715,46.10492846,11.52623211,17.13483146,28.37078652,23.1741573,8.707865169,2.808988764,6.460674157,5.196629213,2.528089888,5.617977528
E01000864,157.5,1537,13.4027326,78.39947951,8.197787899,55.88809369,3.122966818,0.260247235,14.37865973,1.496421601,0.455432661,1.496421601,1.886792453,1.171112557,0.325309044,4.033832141,1.431359792,2.472348731,3.253090436,2.342225114,2.602472349,1.626545218,1.756668835,1.333333333,7.066666667,14.93333333,15.2,60.66666667,0.666666667,0.133333333,16.31799163,19.80474198,0.139470014,14.50488145,13.52859135,32.07810321,2.649930265,0.976290098,10.74380165,6.536438768,8.18933133,0.601051841,12.39669421,55.52216379,6.010518407,12.32876712,34.47488584,22.83105023,8.789954338,4.337899543,5.136986301,5.821917808,1.255707763,5.02283105
E01000865,138.5,1505,9.102990033,83.32225913,7.574750831,52.22591362,2.657807309,0.066445183,19.33554817,1.395348837,0.199335548,0.930232558,1.661129568,4.186046512,0.930232558,1.794019934,6.976744186,2.724252492,2.458471761,0.598006645,0.531561462,0.465116279,0.863787375,2.51572327,12.57861635,17.61006289,17.61006289,48.84696017,0.838574423,0,20.39911308,22.83813747,0.22172949,10.86474501,16.18625277,25.72062084,1.99556541,1.77383592,5.48245614,3.728070175,6.652046784,0.511695906,31.57894737,45.54093567,6.505847953,12.30529595,32.24299065,28.19314642,7.009345794,4.049844237,2.647975078,5.607476636,0.778816199,7.165109034
E01000867,198.8,1608,19.0920398,71.39303483,9.514925373,39.4278607,3.233830846,0.062189055,16.54228856,0.995024876,1.18159204,1.368159204,2.052238806,1.05721393,0.248756219,11.1318408,4.850746269,4.912935323,6.343283582,1.430348259,2.176616915,1.05721393,1.927860697,0.1447178,3.328509407,5.933429812,67.87264834,17.36613603,5.20984081,0.1447178,6.814814815,11.85185185,1.333333333,31.11111111,14.22222222,30.51851852,3.259259259,0.888888889,19.67717141,7.763259032,7.60953113,0.691775557,11.99077633,41.81398924,10.45349731,8.142857143,27,20.14285714,11.57142857,6.571428571,8,8.285714286,3.714285714,6.571428571
